projection_year,hunt_code,residency,apply_with_points,current_recommended_permits,prior_year_permits,projected_bonus_pool_permits,projected_random_pool_permits,projected_total_applicants_at_point,projected_bonus_pool_applicants,projected_random_pool_applicants,projected_guaranteed_draws_at_point,projected_guaranteed_probability_pct,projected_random_probability_pct,projected_total_probability_pct,projected_bonus_cutoff_point,projected_cutoff_point,projected_cutoff_pressure_ratio,projected_remaining_applicants_after_bonus,projected_remaining_weighted_random_tickets,projected_carryover_pool_at_point,source_2025_total_applicants,source_2025_total_winners,projection_method,permit_source_type,permit_source_authority,permit_source_page_number,permit_category,section_title,hunt_name,weapon,uses_bonus_pool_model,is_guaranteed_draw,is_cutoff_tier,corrections_applied,random_method,simulation_iterations,simulation_seed
2026,BI6500,Nonresident,32,0,0,0,0,0,0,0,0,0,0,0,,,,1,33,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,1230220970
2026,BI6500,Nonresident,31,0,0,0,0,0,0,0,0,0,0,0,,,,1,32,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,431853248
2026,BI6500,Nonresident,30,0,0,0,0,0,0,0,0,0,0,0,,,,1,31,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3186858152
2026,BI6500,Nonresident,29,0,0,0,0,0,0,0,0,0,0,0,,,,1,30,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,4167174210
2026,BI6500,Nonresident,28,0,0,0,0,0,0,0,0,0,0,0,,,,1,29,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,198938199
2026,BI6500,Nonresident,27,0,0,0,0,0,0,0,0,0,0,0,,,,1,28,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3670957532
2026,BI6500,Nonresident,26,0,0,0,0,0,0,0,0,0,0,0,,,,1,27,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,614483437
2026,BI6500,Nonresident,25,0,0,0,0,0,0,0,0,0,0,0,,,,1,26,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,271682543
2026,BI6500,Nonresident,24,0,0,0,0,0,0,0,0,0,0,0,,,,1,25,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2548620183
2026,BI6500,Nonresident,23,0,0,0,0,0,0,0,0,0,0,0,,,,1,24,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,812931434
2026,BI6500,Nonresident,22,0,0,0,0,0,0,0,0,0,0,0,,,,1,23,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,4043012754
2026,BI6500,Nonresident,21,0,0,0,0,0,0,0,0,0,0,0,,,,1,22,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,1738500642
2026,BI6500,Nonresident,20,0,0,0,0,0,0,0,0,0,0,0,,,,1,21,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3992907873
2026,BI6500,Nonresident,19,0,0,0,0,0,0,0,0,0,0,0,,,,1,20,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3693823875
2026,BI6500,Nonresident,18,0,0,0,0,0,0,0,0,0,0,0,,,,1,19,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3400353676
2026,BI6500,Nonresident,17,0,0,0,0,0,0,0,0,0,0,0,,,,1,18,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,267161518
2026,BI6500,Nonresident,16,0,0,0,0,0,0,0,0,0,0,0,,,,1,17,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2091194914
2026,BI6500,Nonresident,15,0,0,0,0,0,0,0,0,0,0,0,,,,1,16,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,4268954681
2026,BI6500,Nonresident,14,0,0,0,0,0,0,0,0,0,0,0,,,,1,15,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3485381031
2026,BI6500,Nonresident,13,0,0,0,0,0,0,0,0,0,0,0,,,,1,14,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3388089496
2026,BI6500,Nonresident,12,0,0,0,0,0,0,0,0,0,0,0,,,,1,13,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,4018145991
2026,BI6500,Nonresident,11,0,0,0,0,0,0,0,0,0,0,0,,,,1,12,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,4165327144
2026,BI6500,Nonresident,10,0,0,0,0,0,0,0,0,0,0,0,,,,1,11,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3502516203
2026,BI6500,Nonresident,9,0,0,0,0,0,0,0,0,0,0,0,,,,1,10,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2352306342
2026,BI6500,Nonresident,8,0,0,0,0,0,0,0,0,0,0,0,,,,1,9,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2685937254
2026,BI6500,Nonresident,7,0,0,0,0,0,0,0,0,0,0,0,,,,1,8,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,1517932155
2026,BI6500,Nonresident,6,0,0,0,0,0,0,0,0,0,0,0,,,,1,7,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,1366491686
2026,BI6500,Nonresident,5,0,0,0,0,0,0,0,0,0,0,0,,,,1,6,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2042558696
2026,BI6500,Nonresident,4,0,0,0,0,0,0,0,0,0,0,0,,,,1,5,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2476460863
2026,BI6500,Nonresident,3,0,0,0,0,0,0,0,0,0,0,0,,,,1,4,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,43653768
2026,BI6500,Nonresident,2,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2190105566
2026,BI6500,Nonresident,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,2,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2664686059
2026,BI6500,Nonresident,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,409835088
2026,BI6500,Resident,32,2,2,1,1,0,0,0,1,100,0,100,31,32,1.0,3247,27986,0,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,true,false,,monte_carlo_utah,50000,97707313
2026,BI6500,Resident,31,2,2,1,1,1,1,0,1,50,0.15,50.075,31,31,2.0,3247,27986,1,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,true,,monte_carlo_utah,50000,1618334422
2026,BI6500,Resident,30,2,2,1,1,3,3,3,0,0,0.102,0.102,31,31,2.0,3247,27985,3,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3620463582
2026,BI6500,Resident,29,2,2,1,1,12,12,12,0,0,0.11,0.11,31,31,2.0,3247,27984,12,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,680917707
2026,BI6500,Resident,28,2,2,1,1,15,15,15,0,0,0.11,0.11,31,31,2.0,3247,27983,15,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3691139381
2026,BI6500,Resident,27,2,2,1,1,24,24,24,0,0,0.122,0.122,31,31,2.0,3247,27982,24,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,676807129
2026,BI6500,Resident,26,2,2,1,1,24,24,24,0,0,0.108,0.108,31,31,2.0,3247,27981,24,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,1870485486
2026,BI6500,Resident,25,2,2,1,1,33,33,33,0,0,0.1,0.1,31,31,2.0,3247,27980,33,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2540799571
2026,BI6500,Resident,24,2,2,1,1,41,41,41,0,0,0.078,0.078,31,31,2.0,3247,27979,41,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,870984441
2026,BI6500,Resident,23,2,2,1,1,38,38,38,0,0,0.09,0.09,31,31,2.0,3247,27978,38,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2352736295
2026,BI6500,Resident,22,2,2,1,1,36,36,36,0,0,0.082,0.082,31,31,2.0,3247,27977,36,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,1045585327
2026,BI6500,Resident,21,2,2,1,1,39,39,39,0,0,0.074,0.074,31,31,2.0,3247,27976,39,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2361289024
2026,BI6500,Resident,20,2,2,1,1,30,30,30,0,0,0.064,0.064,31,31,2.0,3247,27975,30,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3654262778
2026,BI6500,Resident,19,2,2,1,1,48,48,48,0,0,0.066,0.066,31,31,2.0,3247,27974,48,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,1087911975
2026,BI6500,Resident,18,2,2,1,1,39,39,39,0,0,0.064,0.064,31,31,2.0,3247,27973,39,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3749960681
2026,BI6500,Resident,17,2,2,1,1,36,36,36,0,0,0.06,0.06,31,31,2.0,3247,27972,36,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,1224410409
2026,BI6500,Resident,16,2,2,1,1,54,54,54,0,0,0.052,0.052,31,31,2.0,3247,27971,54,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,890308771
2026,BI6500,Resident,15,2,2,1,1,54,54,54,0,0,0.064,0.064,31,31,2.0,3247,27970,54,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3467810200
2026,BI6500,Resident,14,2,2,1,1,63,63,63,0,0,0.034,0.034,31,31,2.0,3247,27969,63,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,952917839
2026,BI6500,Resident,13,2,2,1,1,88,88,88,0,0,0.032,0.032,31,31,2.0,3247,27968,88,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,446977663
2026,BI6500,Resident,12,2,2,1,1,67,67,67,0,0,0.05,0.05,31,31,2.0,3247,27967,67,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,4056275283
2026,BI6500,Resident,11,2,2,1,1,93,93,93,0,0,0.046,0.046,31,31,2.0,3247,27966,93,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,272316128
2026,BI6500,Resident,10,2,2,1,1,109,109,109,0,0,0.04,0.04,31,31,2.0,3247,27965,109,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,3466073870
2026,BI6500,Resident,9,2,2,1,1,155,155,155,0,0,0.05,0.05,31,31,2.0,3247,27964,155,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2666409046
2026,BI6500,Resident,8,2,2,1,1,157,157,157,0,0,0.046,0.046,31,31,2.0,3247,27963,157,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,908385657
2026,BI6500,Resident,7,2,2,1,1,181,181,181,0,0,0.018,0.018,31,31,2.0,3247,27962,181,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,736426659
2026,BI6500,Resident,6,2,2,1,1,182,182,182,0,0,0.016,0.016,31,31,2.0,3247,27961,182,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,816521146
2026,BI6500,Resident,5,2,2,1,1,255,255,255,0,0,0.034,0.034,31,31,2.0,3247,27960,255,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,369719267
2026,BI6500,Resident,4,2,2,1,1,254,254,254,0,0,0.01,0.01,31,31,2.0,3247,27959,254,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,726726904
2026,BI6500,Resident,3,2,2,1,1,286,286,286,0,0,0.01,0.01,31,31,2.0,3247,27958,286,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,1601947820
2026,BI6500,Resident,2,2,2,1,1,341,341,341,0,0,0.014,0.014,31,31,2.0,3247,27957,341,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,352977641
2026,BI6500,Resident,1,2,2,1,1,0,0,0,0,0,0.002,0.002,31,31,2.0,3247,27956,0,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2737423465
2026,BI6500,Resident,0,2,2,1,1,489,489,489,0,0,0.004,0.004,31,31,2.0,3247,27955,489,3249,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Antelope Island,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2668675819
2026,BI6503,Nonresident,32,2,2,1,1,0,0,0,1,100,0,100,30,32,1.0,3796,37646,0,3798,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Henry Mtns,Any Legal Weapon,true,true,false,,monte_carlo_utah,50000,52954517
2026,BI6503,Nonresident,31,2,2,1,1,0,0,0,1,100,0,100,30,31,1.0,3796,37646,0,3798,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Henry Mtns,Any Legal Weapon,true,true,false,,monte_carlo_utah,50000,1268187107
2026,BI6503,Nonresident,30,2,2,1,1,1,1,0,1,50,0.082,50.041,30,30,2.0,3796,37646,1,3798,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Henry Mtns,Any Legal Weapon,true,false,true,,monte_carlo_utah,50000,815200507
2026,BI6503,Nonresident,29,2,2,1,1,3,3,3,0,0,0.088,0.088,30,30,2.0,3796,37645,3,3798,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Henry Mtns,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2759517848
2026,BI6503,Nonresident,28,2,2,1,1,7,7,7,0,0,0.082,0.082,30,30,2.0,3796,37644,7,3798,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Henry Mtns,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,200297614
2026,BI6503,Nonresident,27,2,2,1,1,16,16,16,0,0,0.084,0.084,30,30,2.0,3796,37643,16,3798,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Henry Mtns,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,2952997674
2026,BI6503,Nonresident,26,2,2,1,1,8,8,8,0,0,0.07,0.07,30,30,2.0,3796,37642,8,3798,2,"2025 odds carry-forward, remove winners, hold 0-point baseline flat, evaluate one focal applicant against 2026 permits",bison_bull_workbook,updated_current_permits,,2026 Bison Permit Recommendations,Bison Bull,Henry Mtns,Any Legal Weapon,true,false,false,,monte_carlo_utah,50000,944255278
