hunt_code,residency,user_points,species,unit,weapon,public_permits_2025,public_permits_2026,max_point_permits,random_permits,guaranteed_at,current_guaranteed_at,guaranteed_delta_2025_to_2026,permit_delta_2025_to_2026,applicants_above,applicants_at_point,projected_draw_odds,gap_to_guaranteed,delta_gap,trend,trend_label,hunt_point_summary_title,hunt_point_summary_guaranteed,hunt_point_summary_points,hunt_point_summary_status,hunt_point_summary_odds,hunt_point_summary_trend
DB1044,Resident,11,Deer,Book Cliffs,Multiseason,6,8,4,4,21,21,0,2,69,4,2.285,10,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 11 pts,Status: 10 pts short of guaranteed,Estimated Draw Odds: 2.285% from remaining pool,Trend: GREEN
DB1044,Resident,10,Deer,Book Cliffs,Multiseason,6,8,4,4,21,21,0,2,73,13,2.135,11,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 10 pts,Status: 11 pts short of guaranteed,Estimated Draw Odds: 2.135% from remaining pool,Trend: GREEN
DB1044,Resident,9,Deer,Book Cliffs,Multiseason,6,8,4,4,21,21,0,2,86,13,1.980,12,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 9 pts,Status: 12 pts short of guaranteed,Estimated Draw Odds: 1.980% from remaining pool,Trend: GREEN
DB1044,Resident,8,Deer,Book Cliffs,Multiseason,6,8,4,4,21,21,0,2,99,9,1.650,13,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 8 pts,Status: 13 pts short of guaranteed,Estimated Draw Odds: 1.650% from remaining pool,Trend: GREEN
DB1044,Resident,7,Deer,Book Cliffs,Multiseason,6,8,4,4,21,21,0,2,108,18,1.555,14,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 7 pts,Status: 14 pts short of guaranteed,Estimated Draw Odds: 1.555% from remaining pool,Trend: GREEN
DB1044,Resident,6,Deer,Book Cliffs,Multiseason,6,8,4,4,21,21,0,2,126,23,1.295,15,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 6 pts,Status: 15 pts short of guaranteed,Estimated Draw Odds: 1.295% from remaining pool,Trend: GREEN
DB1044,Resident,5,Deer,Book Cliffs,Multiseason,6,8,4,4,21,21,0,2,149,14,1.100,16,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 5 pts,Status: 16 pts short of guaranteed,Estimated Draw Odds: 1.100% from remaining pool,Trend: GREEN
DB1044,Resident,4,Deer,Book Cliffs,Multiseason,6,8,4,4,21,21,0,2,163,16,1.020,17,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 4 pts,Status: 17 pts short of guaranteed,Estimated Draw Odds: 1.020% from remaining pool,Trend: GREEN
DB1044,Resident,3,Deer,Book Cliffs,Multiseason,6,8,4,4,21,21,0,2,179,17,0.905,18,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 3 pts,Status: 18 pts short of guaranteed,Estimated Draw Odds: 0.905% from remaining pool,Trend: GREEN
DB1044,Resident,2,Deer,Book Cliffs,Multiseason,6,8,4,4,21,21,0,2,196,26,0.620,19,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 2 pts,Status: 19 pts short of guaranteed,Estimated Draw Odds: 0.620% from remaining pool,Trend: GREEN
DB1044,Resident,1,Deer,Book Cliffs,Multiseason,6,8,4,4,21,21,0,2,222,0,0.355,20,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 1 pts,Status: 20 pts short of guaranteed,Estimated Draw Odds: 0.355% from remaining pool,Trend: GREEN
DB1044,Resident,0,Deer,Book Cliffs,Multiseason,6,8,4,4,21,21,0,2,222,27,0.175,21,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 21 pts,Your Points: 0 pts,Status: 21 pts short of guaranteed,Estimated Draw Odds: 0.175% from remaining pool,Trend: GREEN
DB1045,Nonresident,32,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-32,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 32 pts,Status: 32 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,31,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-31,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 31 pts,Status: 31 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,30,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-30,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 30 pts,Status: 30 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,29,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-29,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 29 pts,Status: 29 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,28,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-28,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 28 pts,Status: 28 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,27,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-27,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 27 pts,Status: 27 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,26,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-26,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 26 pts,Status: 26 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,25,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-25,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 25 pts,Status: 25 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,24,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-24,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 24 pts,Status: 24 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,23,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-23,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 23 pts,Status: 23 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,22,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-22,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 22 pts,Status: 22 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,21,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-21,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 21 pts,Status: 21 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,20,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-20,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 20 pts,Status: 20 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,19,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-19,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 19 pts,Status: 19 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,18,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-18,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 18 pts,Status: 18 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,17,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-17,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 17 pts,Status: 17 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,16,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-16,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 16 pts,Status: 16 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,15,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-15,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 15 pts,Status: 15 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,14,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-14,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 14 pts,Status: 14 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,13,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-13,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 13 pts,Status: 13 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,12,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-12,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 12 pts,Status: 12 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,11,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-11,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 11 pts,Status: 11 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,10,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-10,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 10 pts,Status: 10 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,9,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-9,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 9 pts,Status: 9 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,8,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-8,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 8 pts,Status: 8 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,7,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-7,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 7 pts,Status: 7 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,6,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-6,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 6 pts,Status: 6 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,5,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-5,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 5 pts,Status: 5 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,4,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-4,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 4 pts,Status: 4 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,3,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-3,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 3 pts,Status: 3 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,2,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-2,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 2 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,1,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,-1,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 1 pts,Status: 1 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Nonresident,0,Deer,"Fillmore, Oak Creek LE",Multiseason,,,0,0,0,,0,0,0,0,0.000,0,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 0 pts,Status: At guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1045,Resident,32,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,0,0,100.000,-5,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 32 pts,Status: 5 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
DB1045,Resident,31,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,0,0,100.000,-4,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 31 pts,Status: 4 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
DB1045,Resident,30,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,0,0,100.000,-3,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 30 pts,Status: 3 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
DB1045,Resident,29,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,0,0,100.000,-2,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 29 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
DB1045,Resident,28,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,0,0,100.000,-1,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 28 pts,Status: 1 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
DB1045,Resident,27,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,0,1,50.500,0,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 27 pts,Status: At guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
DB1045,Resident,26,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,1,1,1.035,1,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 26 pts,Status: 1 pts short of guaranteed,Estimated Draw Odds: 1.035% from remaining pool,Trend: GREEN
DB1045,Resident,25,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,2,1,0.955,2,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 25 pts,Status: 2 pts short of guaranteed,Estimated Draw Odds: 0.955% from remaining pool,Trend: GREEN
DB1045,Resident,24,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,3,5,0.935,3,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 24 pts,Status: 3 pts short of guaranteed,Estimated Draw Odds: 0.935% from remaining pool,Trend: GREEN
DB1045,Resident,23,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,8,4,0.820,4,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 23 pts,Status: 4 pts short of guaranteed,Estimated Draw Odds: 0.820% from remaining pool,Trend: GREEN
DB1045,Resident,22,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,12,6,0.825,5,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 22 pts,Status: 5 pts short of guaranteed,Estimated Draw Odds: 0.825% from remaining pool,Trend: GREEN
DB1045,Resident,21,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,18,8,0.775,6,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 21 pts,Status: 6 pts short of guaranteed,Estimated Draw Odds: 0.775% from remaining pool,Trend: GREEN
DB1045,Resident,20,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,26,8,0.750,7,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 20 pts,Status: 7 pts short of guaranteed,Estimated Draw Odds: 0.750% from remaining pool,Trend: GREEN
DB1045,Resident,19,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,34,9,0.700,8,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 19 pts,Status: 8 pts short of guaranteed,Estimated Draw Odds: 0.700% from remaining pool,Trend: GREEN
DB1045,Resident,18,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,43,12,0.825,9,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 18 pts,Status: 9 pts short of guaranteed,Estimated Draw Odds: 0.825% from remaining pool,Trend: GREEN
DB1045,Resident,17,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,55,13,0.650,10,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 17 pts,Status: 10 pts short of guaranteed,Estimated Draw Odds: 0.650% from remaining pool,Trend: GREEN
DB1045,Resident,16,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,68,12,0.555,11,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 16 pts,Status: 11 pts short of guaranteed,Estimated Draw Odds: 0.555% from remaining pool,Trend: GREEN
DB1045,Resident,15,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,80,9,0.515,12,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 15 pts,Status: 12 pts short of guaranteed,Estimated Draw Odds: 0.515% from remaining pool,Trend: GREEN
DB1045,Resident,14,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,89,7,0.515,13,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 14 pts,Status: 13 pts short of guaranteed,Estimated Draw Odds: 0.515% from remaining pool,Trend: GREEN
DB1045,Resident,13,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,96,9,0.450,14,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 13 pts,Status: 14 pts short of guaranteed,Estimated Draw Odds: 0.450% from remaining pool,Trend: GREEN
DB1045,Resident,12,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,105,9,0.435,15,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 12 pts,Status: 15 pts short of guaranteed,Estimated Draw Odds: 0.435% from remaining pool,Trend: GREEN
DB1045,Resident,11,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,114,4,0.420,16,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 11 pts,Status: 16 pts short of guaranteed,Estimated Draw Odds: 0.420% from remaining pool,Trend: GREEN
DB1045,Resident,10,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,118,12,0.350,17,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 10 pts,Status: 17 pts short of guaranteed,Estimated Draw Odds: 0.350% from remaining pool,Trend: GREEN
DB1045,Resident,9,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,130,13,0.380,18,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 9 pts,Status: 18 pts short of guaranteed,Estimated Draw Odds: 0.380% from remaining pool,Trend: GREEN
DB1045,Resident,8,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,143,14,0.270,19,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 8 pts,Status: 19 pts short of guaranteed,Estimated Draw Odds: 0.270% from remaining pool,Trend: GREEN
DB1045,Resident,7,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,157,10,0.340,20,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 7 pts,Status: 20 pts short of guaranteed,Estimated Draw Odds: 0.340% from remaining pool,Trend: GREEN
DB1045,Resident,6,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,167,13,0.295,21,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 6 pts,Status: 21 pts short of guaranteed,Estimated Draw Odds: 0.295% from remaining pool,Trend: GREEN
DB1045,Resident,5,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,180,11,0.180,22,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 5 pts,Status: 22 pts short of guaranteed,Estimated Draw Odds: 0.180% from remaining pool,Trend: GREEN
DB1045,Resident,4,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,191,9,0.165,23,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 4 pts,Status: 23 pts short of guaranteed,Estimated Draw Odds: 0.165% from remaining pool,Trend: GREEN
DB1045,Resident,3,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,200,14,0.125,24,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 3 pts,Status: 24 pts short of guaranteed,Estimated Draw Odds: 0.125% from remaining pool,Trend: GREEN
DB1045,Resident,2,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,214,16,0.090,25,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 2 pts,Status: 25 pts short of guaranteed,Estimated Draw Odds: 0.090% from remaining pool,Trend: GREEN
DB1045,Resident,1,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,230,0,0.050,26,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 1 pts,Status: 26 pts short of guaranteed,Estimated Draw Odds: 0.050% from remaining pool,Trend: GREEN
DB1045,Resident,0,Deer,"Fillmore, Oak Creek LE",Multiseason,2,2,1,1,27,27,0,0,230,23,0.050,27,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 0 pts,Status: 27 pts short of guaranteed,Estimated Draw Odds: 0.050% from remaining pool,Trend: GREEN
DB1046,Nonresident,32,Deer,"San Juan, Elk Ridge",Multiseason,,,0,0,0,,0,0,0,0,0.000,-32,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 32 pts,Status: 32 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1046,Nonresident,31,Deer,"San Juan, Elk Ridge",Multiseason,,,0,0,0,,0,0,0,0,0.000,-31,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 31 pts,Status: 31 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1046,Nonresident,30,Deer,"San Juan, Elk Ridge",Multiseason,,,0,0,0,,0,0,0,0,0.000,-30,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 30 pts,Status: 30 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1046,Nonresident,29,Deer,"San Juan, Elk Ridge",Multiseason,,,0,0,0,,0,0,0,0,0.000,-29,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 29 pts,Status: 29 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1046,Nonresident,28,Deer,"San Juan, Elk Ridge",Multiseason,,,0,0,0,,0,0,0,0,0.000,-28,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 28 pts,Status: 28 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1046,Nonresident,27,Deer,"San Juan, Elk Ridge",Multiseason,,,0,0,0,,0,0,0,0,0.000,-27,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 27 pts,Status: 27 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
DB1046,Nonresident,26,Deer,"San Juan, Elk Ridge",Multiseason,,,0,0,0,,0,0,0,0,0.000,-26,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 26 pts,Status: 26 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
